snapshot_date,snapshot_timestamp,event_id,sport_key,sport_title,commence_time,home_team,away_team,bookmaker_key,bookmaker_title,bookmaker_last_update,market_key,market_last_update,home_price,away_price,draw_price
20260311,2026-03-11 10:50:03 EDT,8446cf0045bb07663bc3173fd17fceee,basketball_wncaab,WNCAAB,2026-03-11T15:00:00Z,Alabama A&M Bulldogs,Florida A&M Rattlers,betrivers,BetRivers,2026-03-11T14:49:31Z,h2h,2026-03-11T14:49:31Z,-3335,950,
20260311,2026-03-11 10:50:03 EDT,08ef07760feb43441df1c72f46599327,basketball_wncaab,WNCAAB,2026-03-11T15:00:00Z,Miami (OH) RedHawks,Kent State Golden Flashes,betrivers,BetRivers,2026-03-11T14:49:31Z,h2h,2026-03-11T14:49:31Z,-625,380,
20260311,2026-03-11 10:50:03 EDT,9023fc60b89f5b630cdb6f8540869ab7,basketball_wncaab,WNCAAB,2026-03-11T15:30:00Z,McNeese Cowgirls,UT Rio Grande Valley Vaqueros,betrivers,BetRivers,2026-03-11T14:49:31Z,h2h,2026-03-11T14:49:31Z,-1430,650,
20260311,2026-03-11 10:50:03 EDT,92517001cd15d1068ee07530e7d7573b,basketball_wncaab,WNCAAB,2026-03-11T16:30:00Z,Louisiana Tech Bulldogs,Delaware Blue Hens,betrivers,BetRivers,2026-03-11T14:49:31Z,h2h,2026-03-11T14:49:31Z,-3335,850,
20260311,2026-03-11 10:50:03 EDT,8591e1b5de69d151c7b4eed703f0028b,basketball_wncaab,WNCAAB,2026-03-11T17:00:00Z,North Texas Mean Green,Florida Atlantic Owls,betrivers,BetRivers,2026-03-11T14:49:31Z,h2h,2026-03-11T14:49:31Z,-1430,650,
20260311,2026-03-11 10:50:03 EDT,828ce7b3780a4497a10fa9c5e14e3cc8,basketball_wncaab,WNCAAB,2026-03-11T17:15:00Z,Central Michigan Chippewas,Ohio Bobcats,betrivers,BetRivers,2026-03-11T14:49:31Z,h2h,2026-03-11T14:49:31Z,-137,105,
20260311,2026-03-11 10:50:03 EDT,f0e54aa0e31afe75de088161e566ae23,basketball_wncaab,WNCAAB,2026-03-11T21:00:00Z,Idaho Vandals,Montana St Bobcats,draftkings,DraftKings,2026-03-11T14:49:31Z,h2h,2026-03-11T14:49:31Z,170,-205,
20260311,2026-03-11 10:50:03 EDT,f0e54aa0e31afe75de088161e566ae23,basketball_wncaab,WNCAAB,2026-03-11T21:00:00Z,Idaho Vandals,Montana St Bobcats,betrivers,BetRivers,2026-03-11T14:49:31Z,h2h,2026-03-11T14:49:31Z,150,-205,
20260311,2026-03-11 12:56:00 EDT,08ef07760feb43441df1c72f46599327,basketball_wncaab,WNCAAB,2026-03-11T15:00:00Z,Miami (OH) RedHawks,Kent State Golden Flashes,betmgm,BetMGM,2026-03-11T16:55:35Z,h2h,2026-03-11T16:55:35Z,-10000,1600,
20260311,2026-03-11 12:56:00 EDT,8446cf0045bb07663bc3173fd17fceee,basketball_wncaab,WNCAAB,2026-03-11T15:01:00Z,Alabama A&M Bulldogs,Florida A&M Rattlers,betrivers,BetRivers,2026-03-11T16:55:21Z,h2h,2026-03-11T16:55:21Z,-315,205,
20260311,2026-03-11 12:56:00 EDT,8446cf0045bb07663bc3173fd17fceee,basketball_wncaab,WNCAAB,2026-03-11T15:01:00Z,Alabama A&M Bulldogs,Florida A&M Rattlers,betmgm,BetMGM,2026-03-11T16:55:35Z,h2h,2026-03-11T16:55:35Z,-400,280,
20260311,2026-03-11 12:56:00 EDT,8446cf0045bb07663bc3173fd17fceee,basketball_wncaab,WNCAAB,2026-03-11T15:01:00Z,Alabama A&M Bulldogs,Florida A&M Rattlers,fanduel,FanDuel,2026-03-11T16:55:57Z,h2h,2026-03-11T16:55:57Z,-350,240,
20260311,2026-03-11 12:56:00 EDT,9023fc60b89f5b630cdb6f8540869ab7,basketball_wncaab,WNCAAB,2026-03-11T15:32:00Z,McNeese Cowgirls,UT Rio Grande Valley Vaqueros,fanduel,FanDuel,2026-03-11T16:55:57Z,h2h,2026-03-11T16:55:57Z,-20000,2000,
20260311,2026-03-11 12:56:00 EDT,9023fc60b89f5b630cdb6f8540869ab7,basketball_wncaab,WNCAAB,2026-03-11T15:32:00Z,McNeese Cowgirls,UT Rio Grande Valley Vaqueros,betmgm,BetMGM,2026-03-11T16:55:35Z,h2h,2026-03-11T16:55:35Z,-10000,1600,
